task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/49,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,15,3,1,1,0,0,0,0,1,4,0,1.0,0,0.8371,0,0,0,1.0714,0.5123930532173767,1,0.5229912030429504,1
BigCodeBench/63,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib']",0,9,1,0,0,0,0,0,0,1,2,0,1.0,0,0.7716,0,0,0,1.0,0.6304963636584523,1,0.6810682711891605,1
BigCodeBench/65,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib']",0,14,2,1,0,1,0,0,0,1,2,0,1.0,0,0.7592,0,0,0,1.0769,0.5213247671893735,1,0.5352340361320626,1
BigCodeBench/76,Yi_1.5_34B_Chat,instruct,0,task_func,"['django', 'string', 'random']",0,19,10,2,2,0,1,1,1,3,3,1,1.0,0,1.0468,0,0,0,1.5833,0.4880080845305126,0,0.3505199078929092,0
BigCodeBench/81,Yi_1.5_34B_Chat,instruct,0,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,1.0,0,0.6478,0,0,0,1.0,0.5702698285723384,1,0.5986361796751832,1
BigCodeBench/93,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,21,6,1,3,0,0,0,0,1,4,0,1.0,0,1.8654,0,0,0,1.3125,0.4776290930070854,0,0.4078679624492112,0
BigCodeBench/94,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,0.5264,0,0,0,1.0,0.525803907667245,1,0.5724357924420234,1
BigCodeBench/102,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,11,1,0,0,0,0,0,0,1,4,0,1.0,0,0.8095,0,0,0,1.0,0.5756485950847844,1,0.6366483378081165,1
BigCodeBench/105,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,23,4,1,3,0,0,0,0,1,5,0,1.0,0,1.5984,0,0,0,1.2105,0.4584946007187156,0,0.41901170519320247,0
BigCodeBench/106,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,24,5,1,3,0,0,0,0,1,5,0,1.0,0,1.6529,0,0,0,1.0,0.36443477589227463,0,0.4268211902154184,0
BigCodeBench/112,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib']",0,12,3,1,2,0,0,0,0,1,2,0,1.0,0,0.872,0,0,0,1.0,0.619628392314901,1,0.6314841366482278,1
BigCodeBench/117,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,17,6,1,3,0,0,0,0,1,3,0,1.0,0,0.6478,0,0,0,0.9444,0.4677391062694455,0,0.5436034264290284,1
BigCodeBench/141,Yi_1.5_34B_Chat,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,11,4,1,1,0,0,0,0,1,3,0,1.0,0,0.501,0,0,0,0.7333,0.487794684068242,0,0.36989068871780223,0
BigCodeBench/157,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'seaborn']",0,15,5,1,2,0,0,0,0,1,4,0,1.0,0,1.4785,0,0,0,1.0,0.4937046483455331,0,0.5183359704958188,1
BigCodeBench/161,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'datetime', 're']",0,21,5,4,2,1,0,1,1,1,3,1,1.0,0,1.6522,0,0,0,0.913,0.2700358306633784,0,0.32710757862229967,0
BigCodeBench/167,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'random', 'matplotlib']",0,7,3,0,0,0,0,0,0,1,3,0,1.0,0,0.8239,0,0,0,0.5833,0.5072897998466729,1,0.3097916953831237,0
BigCodeBench/177,Yi_1.5_34B_Chat,instruct,0,task_func,"['nltk', 'string', 're']",0,17,4,1,1,0,0,0,0,1,5,0,1.0,0,1.4397,0,0,0,1.0,0.4238819629373003,0,0.5006677278306386,1
BigCodeBench/182,Yi_1.5_34B_Chat,instruct,0,task_func,"['re', 'sklearn']",0,14,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3367,0,0,0,1.2727,0.5865682962371178,1,0.5533236662492754,1
BigCodeBench/189,Yi_1.5_34B_Chat,instruct,0,task_func,"['re', 'requests', 'json']",0,19,7,3,2,1,0,1,1,2,3,1,1.0,0,1.1609,0,0,0,1.4615,0.3707193232103783,0,0.3428489659743608,0
BigCodeBench/205,Yi_1.5_34B_Chat,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,13,3,1,1,0,0,0,0,3,2,0,1.0,0,0.633,0,0,0,1.0833,0.5816823063153902,1,0.48475185993581504,0
BigCodeBench/207,Yi_1.5_34B_Chat,instruct,0,task_func,"['re', 'requests']",0,13,3,2,1,0,0,1,1,1,2,1,1.0,0,2.3401,0,0,0,1.3,0.5237053605400896,1,0.46012920333445556,0
BigCodeBench/212,Yi_1.5_34B_Chat,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,13,3,0,0,0,0,0,0,1,2,0,0.6667,1,1.2574,0,0,0,1.0,0.4782838696966618,0,0.5507855589142747,1
BigCodeBench/214,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,12,2,1,1,0,0,0,0,1,4,0,1.0,0,0.8804,0,0,0,0.8571,0.5464804836348156,1,0.4656136439990813,0
BigCodeBench/216,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'collections', 'json', 'os']",0,14,5,5,2,2,0,0,0,1,3,0,0.75,1,0.8694,0,0,0,0.875,0.479704184297742,0,0.4542543694687276,0
BigCodeBench/223,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'sklearn']",0,18,4,1,2,1,0,0,0,1,4,0,1.0,0,0.9506,0,0,0,1.0588,0.4660281081027482,0,0.48258705543670516,0
BigCodeBench/266,Yi_1.5_34B_Chat,instruct,1,task_func,"['csv', 'collections', 'os']",0,21,5,2,1,3,0,0,0,2,4,0,1.0,0,3.7957,0,0,0,1.1053,0.35549881590298144,0,0.19120717098307768,0
BigCodeBench/270,Yi_1.5_34B_Chat,instruct,0,task_func,"['collections', 're']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,0.3443,0,0,1,0.8333,0.10073606517064224,0,0.7465612781307197,1
BigCodeBench/275,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'itertools']",0,8,2,1,1,0,0,0,0,1,2,0,1.0,0,0.5449,0,0,0,1.2308,0.7157995080072691,1,0.7058307303417194,1
BigCodeBench/277,Yi_1.5_34B_Chat,instruct,1,task_func,"['math', 'random', 'itertools']",0,11,4,1,1,0,0,0,0,3,3,0,1.0,0,0.7082,0,0,0,0.7333,0.5000128036685115,1,0.35465708631901505,0
BigCodeBench/279,Yi_1.5_34B_Chat,instruct,0,task_func,"['collections', 'random']",0,9,2,0,0,0,0,0,0,1,2,0,1.0,0,0.5016,0,0,0,0.8182,0.5600221071481991,1,0.44587064336456084,0
BigCodeBench/286,Yi_1.5_34B_Chat,instruct,1,task_func,"['csv', 'collections', 'os']",0,20,5,3,2,2,0,0,0,2,3,0,1.0,0,2.1886,0,0,0,0.9091,0.38394549735159633,0,0.36655868023696614,0
BigCodeBench/287,Yi_1.5_34B_Chat,instruct,1,task_func,"['json', 'collections', 'os']",0,12,2,2,0,1,0,0,0,1,4,0,1.0,0,1.6471,0,0,0,0.8,0.4817677774442454,0,0.4202764558221423,0
BigCodeBench/290,Yi_1.5_34B_Chat,instruct,0,task_func,"['nltk', 'collections', 'os']",0,13,5,3,1,1,0,0,0,1,4,0,1.0,0,1.6388,0,0,0,0.8667,0.44714120188654016,0,0.3692737703367314,0
BigCodeBench/296,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'matplotlib']",0,15,3,1,2,0,0,0,0,2,2,0,1.0,0,0.7435,0,0,0,1.1538,0.6041485873972813,1,0.5002328202391149,1
BigCodeBench/300,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,26,3,1,1,0,0,0,0,1,4,0,1.0,0,1.2142,0,0,0,1.5294,0.41350327571317785,0,0.397598043211362,0
BigCodeBench/301,Yi_1.5_34B_Chat,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,12,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3923,0,0,0,0.8571,0.5261513174643209,1,0.4971737027459081,0
BigCodeBench/311,Yi_1.5_34B_Chat,instruct,0,task_func,"['random', 'numpy', 'scipy']",0,17,4,2,1,1,0,0,0,1,4,0,1.0,0,1.1104,0,0,0,1.2143,0.47597695615484414,0,0.4951140286708621,0
BigCodeBench/313,Yi_1.5_34B_Chat,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,23,6,3,4,1,0,0,0,1,4,0,1.0,0,2.6427,0,0,0,1.0455,0.42510537246216135,0,0.4349251203484274,0
BigCodeBench/314,Yi_1.5_34B_Chat,instruct,0,task_func,"['http', 'socket', 'ssl']",0,14,2,1,1,0,0,0,0,1,3,0,1.0,0,1.1568,0,0,0,1.0,0.5534667095823856,1,0.5240563370653111,1
BigCodeBench/317,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,11,2,0,0,0,0,0,0,1,3,0,1.0,0,1.5485,0,0,0,1.0,0.5625127966381522,1,0.5721301418662705,1
BigCodeBench/323,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,15,5,1,2,0,0,0,0,1,4,0,1.0,0,1.4233,0,0,0,0.8824,0.46501675186998626,0,0.44055155687118314,0
BigCodeBench/329,Yi_1.5_34B_Chat,instruct,0,task_func,"['json', 're', 'os']",0,13,3,2,1,1,0,0,0,1,3,0,1.0,0,1.2651,0,0,0,1.0833,0.5595231940263914,1,0.5467911604909104,1
BigCodeBench/333,Yi_1.5_34B_Chat,instruct,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,0.8188,0,0,0,1.0,0.6586144624558409,1,0.8356029809107581,1
BigCodeBench/335,Yi_1.5_34B_Chat,instruct,0,task_func,"['queue', 'collections', 'random']",0,15,3,1,0,1,1,0,0,1,3,0,1.0,0,1.3593,0,0,0,1.6667,0.7494258981212785,1,0.5666707310888993,1
BigCodeBench/339,Yi_1.5_34B_Chat,instruct,1,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,11,2,1,1,0,0,0,0,1,4,0,1.0,0,0.9234,0,0,0,0.9167,0.579931627700452,1,0.48189498707233736,0
BigCodeBench/349,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,1.0,0,1.234,0,0,0,1.0,0.5444212150640704,1,0.5809546439791906,1
BigCodeBench/362,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'os']",0,16,5,2,2,0,0,1,2,1,2,1,1.0,0,1.5481,0,0,0,1.3333,0.4903488262214125,0,0.36370242183900486,0
BigCodeBench/364,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'sklearn']",0,14,4,1,2,0,0,0,0,1,3,0,1.0,0,1.5312,0,0,0,1.0,0.5503138375924236,1,0.5299438982691719,1
BigCodeBench/369,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,1,3,0,1.0,0,1.774,0,0,0,1.1429,0.5296882250047554,1,0.552635678711705,1
BigCodeBench/372,Yi_1.5_34B_Chat,instruct,0,task_func,"['glob', 'docx', 're']",0,14,3,2,0,2,0,0,0,1,3,0,1.0,0,1.2051,0,0,0,1.0,0.4622637844079813,0,0.5153679354654271,1
BigCodeBench/376,Yi_1.5_34B_Chat,instruct,0,task_func,"['nltk', 'collections', 're']",0,12,3,0,0,0,0,0,0,1,3,0,1.0,0,1.0305,0,0,0,1.2,0.5604808881854824,1,0.5721301418662705,1
BigCodeBench/384,Yi_1.5_34B_Chat,instruct,1,task_func,"['collections', 'itertools', 'random']",0,14,3,1,0,2,0,0,0,1,2,0,0.6667,1,0.5246,0,0,0,1.0769,0.4583472346613697,0,0.5444318553044368,1
BigCodeBench/392,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'matplotlib']",0,13,2,1,1,0,0,0,0,1,2,0,1.0,0,1.0471,0,0,0,0.9286,0.5641692447445342,1,0.5067633211727458,1
BigCodeBench/407,Yi_1.5_34B_Chat,instruct,0,task_func,"['csv', 'openpyxl', 'os']",0,18,5,2,0,1,0,0,0,1,3,0,1.0,0,1.6277,0,0,0,1.2,0.3904738120603405,0,0.39897573658660007,0
BigCodeBench/410,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'datetime', 'os']",0,17,4,2,2,0,0,1,1,1,3,1,1.0,0,1.5258,0,0,0,0.9444,0.3708015791863955,0,0.370900478554447,0
BigCodeBench/416,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'seaborn']",0,21,3,1,1,0,0,0,0,2,4,0,1.0,0,1.7338,0,0,0,1.4,0.48691311738538207,0,0.35887008174643586,0
BigCodeBench/418,Yi_1.5_34B_Chat,instruct,0,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,26,1,0,0,0,0,0,0,1,4,0,1.0,0,1.5758,0,0,0,1.04,0.310638179899393,0,0.4341908513485665,0
BigCodeBench/432,Yi_1.5_34B_Chat,instruct,1,task_func,"['scipy', 'seaborn']",0,21,1,0,0,0,0,0,0,1,4,0,1.0,0,1.6103,0,0,0,1.68,0.5519518223246762,1,0.4481481043862454,0
BigCodeBench/437,Yi_1.5_34B_Chat,instruct,1,task_func,"['pickle', 'os']",0,17,1,1,0,0,0,0,0,1,3,0,1.0,0,1.7834,0,0,0,1.7,0.6425852138156756,1,0.5444565496106523,1
BigCodeBench/440,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,11,3,1,1,0,0,0,0,1,3,0,1.0,0,0.8704,0,0,0,0.8462,0.5449571695278265,1,0.4656136439990813,0
BigCodeBench/442,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,15,1,0,0,0,0,0,0,1,3,0,1.0,0,0.9657,0,0,0,0.8824,0.4809541939403145,0,0.46559092263186025,0
BigCodeBench/450,Yi_1.5_34B_Chat,instruct,0,task_func,"['matplotlib', 'scipy', 'sklearn']",0,15,2,1,1,0,0,0,0,1,3,0,1.0,0,0.8694,0,0,0,0.8333,0.49222763761067034,0,0.3527234866273405,0
BigCodeBench/451,Yi_1.5_34B_Chat,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,18,2,1,1,0,0,0,0,1,4,0,1.0,0,1.3587,0,0,0,1.0588,0.4823540538987384,0,0.46033768413275,0
BigCodeBench/452,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'sklearn']",0,21,2,0,0,0,0,0,0,2,5,0,1.0,0,1.2195,0,0,0,1.4,0.4505236470139547,0,0.3496007957421325,0
BigCodeBench/458,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 're', 'json']",0,38,10,4,5,0,0,1,1,8,4,1,1.0,0,1.0699,0,0,0,1.7273,0.20611260915100568,0,0.33125493819601043,0
BigCodeBench/481,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'random', 're']",0,13,3,0,0,0,0,0,0,2,3,0,1.0,0,1.3272,0,0,0,0.9286,0.4832919236940184,0,0.4420696470030372,0
BigCodeBench/490,Yi_1.5_34B_Chat,instruct,1,task_func,"['xmltodict', 'json']",0,8,1,1,0,0,0,0,0,1,2,0,1.0,0,0.9297,0,0,0,1.1429,0.6815114380983449,1,0.7299301512134573,1
BigCodeBench/491,Yi_1.5_34B_Chat,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,24,8,2,2,3,0,0,0,1,3,0,1.0,0,1.4634,0,0,0,1.0,0.24858712505922215,0,0.28061103770750523,0
BigCodeBench/492,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,26,7,2,4,2,0,0,0,1,3,0,1.0,0,1.6547,0,0,0,1.04,0.3369307238362345,0,0.39290883156072387,0
BigCodeBench/499,Yi_1.5_34B_Chat,instruct,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,15,3,2,0,2,0,0,0,1,4,0,1.0,0,1.2312,0,0,0,1.0714,0.45095498630186837,0,0.509621159791445,1
BigCodeBench/507,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy']",0,9,3,1,2,0,0,0,0,2,2,0,1.0,0,0.6684,0,0,0,0.5625,0.5778940761204986,1,0.2914946052871182,0
BigCodeBench/510,Yi_1.5_34B_Chat,instruct,1,task_func,"['difflib', 'gzip']",0,11,1,1,0,0,0,0,0,1,2,0,1.0,0,0.589,0,0,0,1.2222,0.6448199616922083,1,0.6435536322156196,1
BigCodeBench/521,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib']",0,14,3,1,0,1,0,0,0,1,2,0,1.0,0,0.8436,0,0,0,1.1667,0.515916430466702,1,0.5352340361320626,1
BigCodeBench/523,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'matplotlib']",0,13,6,1,1,0,0,0,0,2,2,0,1.0,0,1.4588,0,0,0,0.8125,0.4344296422762303,0,0.33643424143070616,0
BigCodeBench/525,Yi_1.5_34B_Chat,instruct,1,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,25,4,2,0,3,0,0,0,1,4,0,1.0,0,1.0719,0,0,0,1.1111,0.2536339067691501,0,0.2739585646503897,0
BigCodeBench/528,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,22,5,1,1,0,0,0,0,1,4,0,1.0,0,1.6433,0,0,0,1.1579,0.35235447138644094,0,0.35164675340753226,0
BigCodeBench/533,Yi_1.5_34B_Chat,instruct,0,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,19,5,1,2,0,0,0,0,1,4,0,1.0,0,0.8533,0,0,0,1.0,0.4131693315623751,0,0.45135569442596035,0
BigCodeBench/534,Yi_1.5_34B_Chat,instruct,0,task_func,"['base64', 'numpy', 'cryptography']",0,36,4,0,0,0,0,0,0,4,7,0,1.0,0,1.849,0,0,0,1.6364,0.2029753017459094,0,0.3351853614811125,0
BigCodeBench/535,Yi_1.5_34B_Chat,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,31,5,2,2,1,0,1,1,1,3,1,1.0,0,1.5084,0,1,0,1.2917,0.13327660221681759,0,0.3225791574765653,0
BigCodeBench/543,Yi_1.5_34B_Chat,instruct,1,task_func,"['base64', 'os']",0,8,1,0,0,0,0,0,0,1,3,0,1.0,0,1.1254,0,0,0,1.0,0.6417726201327775,1,0.7076039095464314,1
BigCodeBench/549,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'base64']",0,11,1,0,0,0,0,0,0,1,3,0,1.0,0,1.1535,0,0,0,1.375,0.6712315436954904,1,0.6224530898620291,1
BigCodeBench/555,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,22,1,0,0,0,0,0,0,2,4,0,1.0,0,1.8361,0,0,0,1.5714,0.5134819324268359,1,0.420582754589521,0
BigCodeBench/560,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,18,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0,0,0,0,1.2,0.506285562436584,1,0.5136199774814892,1
BigCodeBench/564,Yi_1.5_34B_Chat,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,23,2,1,1,0,0,0,0,1,4,0,1.0,0,1.5174,0,0,0,1.3529,0.45775426783715023,0,0.397598043211362,0
BigCodeBench/571,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'inspect']",0,41,10,2,3,1,0,1,1,0,3,1,1.0,0,2.4616,0,0,0,1.5185,0.08899338704008963,0,0.20664550318816624,0
BigCodeBench/578,Yi_1.5_34B_Chat,instruct,0,task_func,"['unicodedata', 'requests']",0,19,6,2,0,0,0,1,2,4,3,1,1.0,0,1.2519,0,0,0,1.2667,0.30509634997709517,0,0.22629459882128933,0
BigCodeBench/606,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'scipy']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.2054,0,0,0,1.0,0.6682626290930946,1,0.7831552167863146,1
BigCodeBench/617,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,42,4,1,0,1,0,0,0,3,4,0,0.75,1,2.7267,0,0,0,1.8667,0.17971360805513065,0,0.31964816113512035,0
BigCodeBench/621,Yi_1.5_34B_Chat,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,15,2,0,0,0,0,0,0,1,4,0,1.0,0,1.746,0,0,0,1.0,0.47731000206131896,0,0.5038371948169614,1
BigCodeBench/622,Yi_1.5_34B_Chat,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,18,2,0,0,0,0,0,0,1,4,0,1.0,0,2.0445,0,0,0,1.125,0.45152716646631724,0,0.45181084948530675,0
BigCodeBench/628,Yi_1.5_34B_Chat,instruct,1,task_func,"['math', 'random', 'matplotlib']",0,16,3,0,0,0,0,0,0,1,3,0,1.0,0,1.7315,0,0,0,1.0667,0.45589006972213386,0,0.48752126888671027,0
BigCodeBench/633,Yi_1.5_34B_Chat,instruct,0,task_func,"['nltk', 're']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,1.1133,0,0,0,1.0,0.5515398884093103,1,0.6228598295868008,1
BigCodeBench/641,Yi_1.5_34B_Chat,instruct,1,task_func,"['pandas', 're', 'os']",0,15,4,3,1,2,0,0,0,1,3,0,1.0,0,1.4324,0,0,0,1.25,0.528396876380703,1,0.5083859080703399,1
BigCodeBench/642,Yi_1.5_34B_Chat,instruct,0,task_func,"['hashlib', 're', 'binascii']",0,18,5,5,1,2,0,1,1,1,4,1,1.0,0,1.5611,0,0,0,1.2,0.3209138569312297,0,0.2525926699789441,0
BigCodeBench/654,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,19,2,0,0,0,0,0,0,2,3,0,1.0,0,2.4447,0,0,0,1.027,0.42640394189939407,0,0.36968521181380887,0
BigCodeBench/665,Yi_1.5_34B_Chat,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,15,6,3,2,2,0,0,0,1,4,0,1.0,0,1.7557,0,0,0,1.0714,0.4723691599835517,0,0.517810265089999,1
BigCodeBench/667,Yi_1.5_34B_Chat,instruct,1,task_func,"['collections', 'heapq']",0,8,2,0,0,0,0,0,0,1,2,0,1.0,0,1.3966,0,0,0,1.1429,0.6582134319188822,1,0.7019264525185049,1
BigCodeBench/669,Yi_1.5_34B_Chat,instruct,0,task_func,"['math', 'itertools']",0,11,3,2,1,1,0,0,0,1,2,0,1.0,0,2.1938,0,0,0,1.0,0.5927746154289121,1,0.5905107470853576,1
BigCodeBench/672,Yi_1.5_34B_Chat,instruct,1,task_func,"['csv', 'sys']",0,9,1,1,0,0,0,0,0,0,2,0,1.0,0,0.7725,0,0,0,0.8182,0.5851648933702578,1,0.2934255685047448,0
BigCodeBench/675,Yi_1.5_34B_Chat,instruct,1,task_func,"['random', 'os']",0,18,3,2,1,1,0,0,0,1,4,0,1.0,0,1.7978,0,0,0,1.2857,0.5059460503817841,1,0.4636685245043132,0
BigCodeBench/685,Yi_1.5_34B_Chat,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,0.7707,0,0,0,1.2,0.7230307390942448,1,0.863536550185322,1
BigCodeBench/687,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'scipy']",0,8,3,0,0,0,0,0,0,1,2,0,1.0,0,0.7445,0,0,0,1.1429,0.6289874337828274,1,0.7058307303417194,1
BigCodeBench/689,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'scipy']",0,13,3,2,1,1,0,0,0,1,3,0,1.0,0,1.0511,0,0,0,1.4444,0.6416046661001311,1,0.5467911604909104,1
BigCodeBench/706,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,1.7412,0,0,0,0.9286,0.5263289693296573,1,0.5556302271758128,1
BigCodeBench/718,Yi_1.5_34B_Chat,instruct,0,task_func,"['re', 'numpy', 'scipy']",0,19,2,1,1,0,0,0,0,2,3,0,1.0,0,1.5884,0,0,0,1.7273,0.637150674499708,1,0.3776006475286272,0
BigCodeBench/721,Yi_1.5_34B_Chat,instruct,0,task_func,"['csv', 'collections', 'os']",0,16,4,2,2,1,0,0,0,3,3,0,1.0,0,0.9559,0,0,0,1.1429,0.5469246524960957,1,0.4555772626769877,0
BigCodeBench/730,Yi_1.5_34B_Chat,instruct,0,task_func,"['pickle', 'os']",0,14,2,2,1,0,0,0,0,2,3,0,1.0,0,1.3481,0,0,0,1.2727,0.6251907000443891,1,0.4466759391259567,0
BigCodeBench/732,Yi_1.5_34B_Chat,instruct,1,task_func,"['nltk', 'collections', 'string', 're']",0,9,2,0,0,0,0,0,0,1,4,0,1.0,0,1.0224,0,0,0,0.8182,0.5446568161062281,1,0.44241050606307625,0
BigCodeBench/735,Yi_1.5_34B_Chat,instruct,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.2641,0,0,0,1.0,0.6685999819244924,1,0.7831552167863146,1
BigCodeBench/749,Yi_1.5_34B_Chat,instruct,0,task_func,"['numpy', 'sklearn']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.1683,0,0,0,1.0,0.668049323746291,1,0.7831552167863146,1
BigCodeBench/752,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,26,7,1,6,0,0,0,0,1,4,0,1.0,0,1.3278,0,0,0,1.0833,0.44368403551438784,0,0.4196011110144219,0
BigCodeBench/760,Yi_1.5_34B_Chat,instruct,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,27,3,2,1,1,0,0,0,4,5,0,1.0,0,0.7379,0,0,0,1.2558,0.3314864376995807,0,0.38553463602506116,0
BigCodeBench/763,Yi_1.5_34B_Chat,instruct,0,task_func,"['collections', 'csv', 'numpy', 'json']",0,20,4,2,0,2,0,0,0,1,4,0,1.0,0,1.6101,0,0,0,0.9091,0.30130137443064614,0,0.32918974686575403,0
BigCodeBench/779,Yi_1.5_34B_Chat,instruct,0,task_func,"['shutil', 'os']",0,24,9,3,3,3,0,1,1,4,3,1,1.0,0,1.653,0,0,0,1.1163,0.21748738653549696,0,0.35074860414219156,0
BigCodeBench/788,Yi_1.5_34B_Chat,instruct,1,task_func,"['scipy', 'heapq']",0,17,4,1,2,0,0,0,0,1,3,0,1.0,0,1.257,0,0,0,1.1333,0.5228396956536683,1,0.5064891548798176,1
