task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/1087,Qwen1.5_32B_Chat,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,26,5,1,2,0,0,0,0,1,3,0,0.6,2,2.2676,0,0,0.38761343760733674,0,0.5356177603869661,1,0.4133527903190889,0
BigCodeBench/1092,Qwen1.5_32B_Chat,instruct,1,task_func,"['ast', 'bs4', 'requests']",0,25,7,5,2,2,0,2,2,2,3,1,0.5,1,1.4435,0,0,0.16654067486800428,0,0.20729737846341734,0,0.22613380005180525,0
BigCodeBench/1111,Qwen1.5_32B_Chat,instruct,0,task_func,"['operator', 'collections', 'itertools']",0,11,3,0,0,0,0,0,0,1,3,0,0.6667,1,1.4502,0,0,0.4794973291493784,0,0.20807614109560832,0,0.5513617926189759,1
BigCodeBench/1113,Qwen1.5_32B_Chat,instruct,0,task_func,"['csv', 'collections']",0,12,2,2,0,1,0,0,0,1,2,0,0.3333,2,1.527,0,0,0.5953805546371705,1,0.7062987360721305,1,0.5380184449946009,1
BigCodeBench/1127,Qwen1.5_32B_Chat,instruct,0,task_func,"['hashlib', 're', 'os']",0,15,4,3,1,1,0,0,0,1,3,0,1.0,0,1.2479,0,0,0.47549114017218913,0,0.5662245004922745,1,0.4971749220839951,0
BigCodeBench/4,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 'itertools']",0,7,2,1,0,1,0,0,0,1,2,0,0.4,3,0.7907,0,0,0.60419225899554,1,0.43541091728676196,0,0.5986421774582646,1
BigCodeBench/5,Granite_Code_34B_Instruct,instruct,1,task_func,"['math', 'random']",0,8,4,1,0,1,0,0,0,1,2,0,0.3333,2,1.0248,0,0,0.6008227841475771,1,0.5864706559230723,1,0.5705114046199058,1
BigCodeBench/13,Granite_Code_34B_Instruct,instruct,0,task_func,"['subprocess', 'ftplib', 'os']",0,16,3,4,0,1,0,1,1,1,3,1,0.5,1,1.1544,0,0,0.2444573796966065,0,0.14918419038727299,0,0.24639392950065075,0
BigCodeBench/18,Granite_Code_34B_Instruct,instruct,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,24,5,2,2,1,0,1,1,4,5,1,0.3333,2,1.9021,0,0,0.1746390552356722,0,0.08332203901780046,0,0.28589109866752,0
BigCodeBench/32,Granite_Code_34B_Instruct,instruct,0,task_func,"['bs4', 'requests']",0,10,2,1,1,0,0,0,0,2,2,0,0.5,1,1.4957,0,0,0.48452324292149457,0,0.5325104338196204,1,0.48544311145135216,0
BigCodeBench/34,Granite_Code_34B_Instruct,instruct,1,task_func,"['matplotlib', 're', 'wordcloud']",0,12,2,1,1,0,0,0,0,1,3,0,1.0,0,1.5749,0,0,0.37100967495866993,0,0.1478573501706131,0,0.521031724828081,1
BigCodeBench/39,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,1,3,0,0.6,2,1.6316,0,0,0.4712719811514022,0,0.20288544574716938,0,0.5227982512959669,1
BigCodeBench/41,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,8,1,0,0,0,0,0,0,1,3,0,0.75,1,1.3066,0,0,0.4927559921454488,0,0.5348947275987446,1,0.5745200596790901,1
BigCodeBench/42,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,15,2,0,0,0,0,0,0,1,3,0,0.6,2,1.1722,0,0,0.5588670051190228,1,0.4881700625006466,0,0.5107911836113408,1
BigCodeBench/49,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,13,3,1,1,0,0,0,0,1,3,0,0.6,2,0.8031,0,0,0.42497563135126715,0,0.29479397060902707,0,0.5283750425715245,1
BigCodeBench/63,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.0527,0,0,0.5432625811360321,1,0.5882032469772683,1,0.7208905705315811,1
BigCodeBench/65,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,9,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.3631,0,0,0.43860989455720045,0,0.2890583168315061,0,0.6908235796410827,1
BigCodeBench/76,Granite_Code_34B_Instruct,instruct,1,task_func,"['django', 'string', 'random']",0,10,6,1,1,0,0,0,0,1,3,0,0.0,1,1.0468,0,0,0.4883585592197047,0,0.45614916867937233,0,0.4558092618099389,0
BigCodeBench/81,Granite_Code_34B_Instruct,instruct,0,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,0.25,3,0.6336,0,0,0.5002100475471971,1,0.571812999281634,1,0.5957902717051918,1
BigCodeBench/93,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,15,4,1,1,0,0,0,0,1,4,0,0.6667,2,1.9319,0,0,0.619149210811253,1,0.66908083714699,1,0.5105273317691907,1
BigCodeBench/94,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,3,0,0.6,2,0.4043,0,0,0.5563680507071329,1,0.37714257216023545,0,0.5955031128830521,1
BigCodeBench/102,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,11,1,0,0,0,0,0,0,1,4,0,0.75,1,1.2894,0,0,0.5688877660178531,1,0.516636236089231,1,0.5765220656411469,1
BigCodeBench/105,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,22,6,1,4,0,0,0,0,1,3,0,0.5,2,2.1737,0,0,0.38480730458386697,0,0.21586906775249998,0,0.4018146634315593,0
BigCodeBench/106,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,23,5,1,3,0,0,0,0,1,3,0,0.6,2,1.9055,0,0,0.44914689085908005,0,0.36409760837154737,0,0.41629941386165314,0
BigCodeBench/112,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,10,3,1,2,0,0,0,0,1,2,0,0.5,2,1.4534,0,0,0.5182794776770175,1,0.3814059424336106,0,0.5656622938302323,1
BigCodeBench/117,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,17,6,1,3,0,0,0,0,1,3,0,0.5,2,0.6007,0,0,0.46116798455551183,0,0.46159455285757245,0,0.47652288523508496,0
BigCodeBench/141,Granite_Code_34B_Instruct,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,16,5,1,1,1,0,0,0,1,3,0,0.5,2,0.5291,0,0,0.32287624095942885,0,0.45499477582090614,0,0.44679761234532145,0
BigCodeBench/157,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,11,4,1,1,0,0,0,0,1,3,0,0.4,3,0.6268,0,0,0.4877532477154399,0,0.23727386006102621,0,0.5415237745929207,1
BigCodeBench/161,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 're']",0,20,4,3,1,1,0,1,1,1,3,1,1.0,0,1.9878,0,0,0.2466656641426933,0,0.20359755560982093,0,0.24093262889051614,0
BigCodeBench/167,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'random', 'matplotlib']",0,12,3,0,0,0,0,0,0,1,3,0,0.5,2,1.3638,0,0,0.491905434801898,0,0.46404748709489696,0,0.5266913403010473,1
BigCodeBench/177,Granite_Code_34B_Instruct,instruct,0,task_func,"['nltk', 'string', 're']",0,17,9,4,3,2,0,0,0,1,3,0,0.5,1,1.1174,0,0,0.28572364954846063,0,0.27420434563960067,0,0.4648215193838351,0
BigCodeBench/182,Granite_Code_34B_Instruct,instruct,0,task_func,"['re', 'sklearn']",0,10,1,0,0,0,0,0,0,1,3,0,1.0,0,1.7471,0,0,0.5274464929799556,1,0.3852269124378002,0,0.5178202479316579,1
BigCodeBench/189,Granite_Code_34B_Instruct,instruct,0,task_func,"['re', 'requests', 'json']",0,13,5,2,0,0,0,1,1,2,3,1,0.6,2,1.1215,0,0,0.34736632969888404,0,0.5854440425732795,1,0.2745186211687434,0
BigCodeBench/205,Granite_Code_34B_Instruct,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,0.5661,0,0,0.2910410355163785,0,0.16806201729462125,0,0.49117325855518956,0
BigCodeBench/207,Granite_Code_34B_Instruct,instruct,1,task_func,"['re', 'requests']",0,6,1,0,0,0,0,0,0,1,2,0,0.5,2,0.5724,0,0,0.5524373436683672,1,0.6071917584601046,1,0.7174305266924378,1
BigCodeBench/212,Granite_Code_34B_Instruct,instruct,1,task_func,"['operator', 'numpy', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,3,0,0.6667,1,1.0294,0,0,0.6225281830235202,1,0.2724414137941388,0,0.5691242654498494,1
BigCodeBench/214,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,12,2,1,1,0,0,0,0,1,4,0,1.0,0,1.5627,0,0,0.4891834856532192,0,0.44912768547658316,0,0.5208120383763294,1
BigCodeBench/216,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'collections', 'json', 'os']",0,15,6,2,0,1,0,0,0,1,4,0,0.8,1,1.5597,0,0,0.41110215270634537,0,0.4185308524024304,0,0.4287250355410883,0
BigCodeBench/223,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,18,8,2,5,1,0,0,0,1,2,0,0.5,2,0.6561,0,0,0.4770203261725805,0,0.6397651122672106,1,0.46049574542347976,0
BigCodeBench/266,Granite_Code_34B_Instruct,instruct,0,task_func,"['csv', 'collections', 'os']",0,20,4,2,0,3,0,0,0,1,4,0,0.6667,1,2.613,0,0,0.36568934433517847,0,0.348490599055715,0,0.2776086849747339,0
BigCodeBench/270,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 're']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,0.3958,0,0,0.4624978214112318,0,0.5116290432661993,1,0.6189098584141515,1
BigCodeBench/275,Granite_Code_34B_Instruct,instruct,1,task_func,"['numpy', 'itertools']",0,7,2,1,1,0,0,0,0,1,2,0,0.5,2,0.4656,0,0,0.605278547288858,1,0.5323226353643077,1,0.5861454539522711,1
BigCodeBench/277,Granite_Code_34B_Instruct,instruct,1,task_func,"['math', 'random', 'itertools']",0,9,3,1,1,0,0,0,0,2,3,0,0.4,3,0.6556,0,0,0.6136134099307291,1,0.4980245823508732,0,0.48978633492821655,0
BigCodeBench/279,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 'random']",0,8,2,0,0,0,0,0,0,1,2,0,0.5,1,1.2532,0,0,0.5103027027783948,1,0.34701761191490155,0,0.6272679763602086,1
BigCodeBench/286,Granite_Code_34B_Instruct,instruct,1,task_func,"['csv', 'collections', 'os']",0,28,7,3,4,2,0,0,0,4,3,0,0.5,2,2.5916,0,0,0.3207025230717437,0,0.20886601612765596,0,0.40097454415745915,0
BigCodeBench/287,Granite_Code_34B_Instruct,instruct,1,task_func,"['json', 'collections', 'os']",0,14,4,2,0,1,0,0,0,1,3,0,0.75,1,1.8316,0,0,0.483780348129153,0,0.19256801060667317,0,0.5038104322811985,1
BigCodeBench/290,Granite_Code_34B_Instruct,instruct,1,task_func,"['nltk', 'collections', 'os']",0,14,5,3,1,1,0,0,0,1,4,0,0.6667,1,1.7159,0,0,0.34995184417876857,0,0.4392135543478956,0,0.5030119856665428,1
BigCodeBench/296,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,2,1,0,0,0,0,0,0,0,2,0,0.5,2,0.0783,0,1,0.18720837522514566,0,0.06017050438732792,0,0.004032129374485372,0
BigCodeBench/300,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,15,3,1,1,0,0,0,0,1,3,0,0.6,2,0.9356,0,0,0.44869522839773557,0,0.3250710212012158,0,0.5207615490807472,1
BigCodeBench/301,Granite_Code_34B_Instruct,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,11,1,0,0,0,0,0,0,1,4,0,0.5,2,1.4617,0,0,0.5627728415335612,1,0.43799665693809187,0,0.5662623849904452,1
BigCodeBench/311,Granite_Code_34B_Instruct,instruct,0,task_func,"['random', 'numpy', 'scipy']",0,12,7,2,1,1,0,0,0,1,3,0,1.0,0,1.7903,0,0,0.4438416934720821,0,0.17137566184759953,0,0.4516492746165705,0
BigCodeBench/313,Granite_Code_34B_Instruct,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,18,4,3,2,1,0,0,0,1,4,0,1.0,0,2.0844,0,0,0.41008806480658544,0,0.31621767661894445,0,0.4291870687837843,0
BigCodeBench/314,Granite_Code_34B_Instruct,instruct,0,task_func,"['http', 'socket', 'ssl']",0,11,2,2,0,0,0,1,1,1,3,1,0.0,1,0.7743,0,0,0.2775761257080428,0,0.38987013458886516,0,0.40768615836442257,0
BigCodeBench/317,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,9,1,0,0,0,0,0,0,1,3,0,0.6,2,1.5024,0,0,0.5138480970405054,1,0.4260683204256993,0,0.6017954555553665,1
BigCodeBench/323,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,18,5,1,2,0,0,0,0,1,4,0,0.8,1,1.8519,0,0,0.3089080569613443,0,0.16505786420393204,0,0.43274908755713687,0
BigCodeBench/329,Granite_Code_34B_Instruct,instruct,0,task_func,"['json', 're', 'os']",0,11,3,3,1,1,0,0,0,1,3,0,1.0,0,1.4413,0,0,0.5242564745841394,1,0.5418248535861002,1,0.49807482709487433,0
BigCodeBench/333,Granite_Code_34B_Instruct,instruct,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,1.3647,0,0,0.6730998015814481,1,0.5607187805425807,1,0.719386285787936,1
BigCodeBench/335,Granite_Code_34B_Instruct,instruct,1,task_func,"['queue', 'collections', 'random']",0,9,2,0,0,0,0,0,0,1,3,0,0.5,1,1.0215,0,0,0.7023752959207308,1,0.7349911801383032,1,0.5893888230226874,1
BigCodeBench/339,Granite_Code_34B_Instruct,instruct,1,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,11,2,1,1,0,0,0,0,1,4,0,0.5,1,0.966,0,0,0.6192587919199174,1,0.7012909630628099,1,0.5452099177295261,1
BigCodeBench/349,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'random']",0,11,2,1,0,1,0,0,0,1,2,0,0.5,1,1.0,0,0,0.5185671991407722,1,0.4973979063490611,0,0.5341581043959217,1
BigCodeBench/362,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'os']",0,11,3,1,2,0,0,0,0,1,2,0,0.6667,1,1.7228,0,0,0.5498003777885978,1,0.35419302733266483,0,0.5571170143474465,1
BigCodeBench/364,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,14,2,1,1,0,0,0,0,1,3,0,0.5,2,1.4136,0,0,0.7022234437201117,1,0.5511782325977453,1,0.5180156413607375,1
BigCodeBench/369,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,11,1,0,0,0,0,0,0,1,3,0,0.75,1,1.4883,0,0,0.5334040174436203,1,0.4325222175521532,0,0.574238916613806,1
BigCodeBench/372,Granite_Code_34B_Instruct,instruct,0,task_func,"['glob', 'docx', 're']",0,15,3,2,0,2,0,0,0,1,3,0,1.0,0,1.9923,0,0,0.4336825127058002,0,0.43763383582071463,0,0.4915870894747298,0
BigCodeBench/376,Granite_Code_34B_Instruct,instruct,1,task_func,"['nltk', 'collections', 're']",0,9,3,0,0,0,0,0,0,1,3,0,1.0,0,1.2011,0,0,0.3387388475264899,0,0.20322685724706369,0,0.5083783894551862,1
BigCodeBench/384,Granite_Code_34B_Instruct,instruct,1,task_func,"['collections', 'itertools', 'random']",0,9,5,0,0,0,0,0,0,1,3,0,0.6667,1,0.4124,0,0,0.34982216914700176,0,0.13210196157054083,0,0.5106249810241935,1
BigCodeBench/392,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib']",0,14,2,1,1,0,0,0,0,1,2,0,0.6667,1,0.9529,0,0,0.49994907844827696,0,0.5370884233505363,1,0.5232428775954134,1
BigCodeBench/407,Granite_Code_34B_Instruct,instruct,0,task_func,"['csv', 'openpyxl', 'os']",0,15,4,2,2,1,0,0,0,1,3,0,0.3333,2,1.9132,0,0,0.4503785604577707,0,0.2435994115799646,0,0.5204593570127759,1
BigCodeBench/410,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'datetime', 'os']",0,19,5,2,2,0,0,2,2,1,3,1,0.75,1,2.2062,0,0,0.3392689043605577,0,0.36459003015731906,0,0.2733021123726556,0
BigCodeBench/416,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,16,5,1,3,0,0,0,0,4,3,0,0.6667,1,1.8308,0,0,0.5091021760422954,1,0.37010490678922464,0,0.500213764647667,1
BigCodeBench/418,Granite_Code_34B_Instruct,instruct,1,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,26,1,0,0,0,0,0,0,1,4,0,0.4,3,1.1035,0,0,0.4984733925461689,0,0.5597931463087078,1,0.4881809924320338,0
BigCodeBench/432,Granite_Code_34B_Instruct,instruct,0,task_func,"['scipy', 'seaborn']",0,8,1,0,0,0,0,0,0,1,2,0,0.3333,2,1.4137,0,0,0.5710285930690008,1,0.5412285137942032,1,0.6585695569991138,1
BigCodeBench/437,Granite_Code_34B_Instruct,instruct,1,task_func,"['pickle', 'os']",0,9,1,1,0,0,0,0,0,1,2,0,0.3333,2,1.4118,0,0,0.6531855269177851,1,0.7064939367106062,1,0.6003404583452843,1
BigCodeBench/440,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,12,3,1,1,0,0,0,0,1,3,0,0.75,1,1.3032,0,0,0.4698623884113863,0,0.2938801601159536,0,0.5340617370632057,1
BigCodeBench/442,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,25,9,1,6,0,0,0,0,1,3,0,0.6,2,2.4409,0,0,0.46924652599153,0,0.18008587650309943,0,0.38463115848063656,0
BigCodeBench/450,Granite_Code_34B_Instruct,instruct,0,task_func,"['matplotlib', 'scipy', 'sklearn']",0,21,2,1,1,0,0,0,0,2,3,0,0.75,1,0.9323,0,0,0.5704502274079718,1,0.6065048978893628,1,0.3788012171840105,0
BigCodeBench/451,Granite_Code_34B_Instruct,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,17,3,1,2,0,0,0,0,1,4,0,0.6,2,1.7096,0,0,0.6326381373634626,1,0.46730686379816355,0,0.49274268920292547,0
BigCodeBench/452,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'sklearn']",0,14,1,0,0,0,0,0,0,1,4,0,0.5,2,1.5923,0,0,0.6329968719692709,1,0.5555260691332171,1,0.5358877587650175,1
BigCodeBench/458,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 're', 'json']",0,23,3,4,3,0,0,2,2,7,3,1,0.5,3,0.7252,0,0,0.6226309372639307,1,0.6707436823045554,1,0.28286748936997147,0
BigCodeBench/481,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'random', 're']",0,14,2,1,0,1,0,0,0,1,3,0,1.0,0,1.5556,0,0,0.4790328618704931,0,0.5392642518254323,1,0.5051762299113804,1
BigCodeBench/490,Granite_Code_34B_Instruct,instruct,1,task_func,"['xmltodict', 'json']",0,7,1,1,0,0,0,0,0,1,2,0,0.5,1,0.7081,0,0,0.752727534469677,1,0.7355481169188853,1,0.6482259555222689,1
BigCodeBench/491,Granite_Code_34B_Instruct,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,24,8,2,2,3,0,0,0,1,3,0,0.6667,1,2.0755,0,0,0.25150229657543377,0,0.1807781194970708,0,0.26018402748424213,0
BigCodeBench/492,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,19,3,2,0,2,0,0,0,1,3,0,0.4,3,1.6213,0,0,0.3307569182347711,0,0.2337354144408977,0,0.4551941944259425,0
BigCodeBench/499,Granite_Code_34B_Instruct,instruct,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,14,3,2,0,2,0,0,0,1,4,0,0.5,1,1.2259,0,0,0.36337780304639405,0,0.3765173905377962,0,0.5115900178160337,1
BigCodeBench/507,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy']",0,18,3,1,2,0,0,0,0,2,2,0,1.0,0,1.6364,0,0,0.40178176712344493,0,0.07522635697404904,0,0.43628326589511923,0
BigCodeBench/510,Granite_Code_34B_Instruct,instruct,1,task_func,"['difflib', 'gzip']",0,8,1,1,0,0,0,0,0,1,2,0,0.0,1,0.619,0,0,0.5275378439004708,1,0.4791611110459842,0,0.5773991419104382,1
BigCodeBench/521,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,10,1,0,0,0,0,0,0,1,2,0,0.5,2,1.2463,0,0,0.519245749841927,1,0.24120807543639822,0,0.6356280795893956,1
BigCodeBench/523,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,16,5,3,2,2,0,0,0,2,2,0,0.6667,1,0.9517,0,0,0.4168122026471528,0,0.3094798574260319,0,0.4899134852039532,0
BigCodeBench/525,Granite_Code_34B_Instruct,instruct,0,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,21,4,1,0,2,0,0,0,1,4,0,0.6667,2,0.8436,0,0,0.4425478005200247,0,0.48396888580706016,0,0.34015490487028366,0
BigCodeBench/528,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,17,3,1,0,0,0,0,0,1,4,0,0.75,1,1.1863,0,0,0.4334075189578604,0,0.4891488502711527,0,0.48197925224179833,0
BigCodeBench/533,Granite_Code_34B_Instruct,instruct,0,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,19,4,2,1,0,0,1,1,1,4,1,0.5,1,0.6611,0,0,0.2719233029752681,0,0.30936768592441166,0,0.26540798378147207,0
BigCodeBench/534,Granite_Code_34B_Instruct,instruct,0,task_func,"['base64', 'numpy', 'cryptography']",0,18,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3426,0,0,0.47852155537691016,0,0.4244471625530226,0,0.4162345311594002,0
BigCodeBench/535,Granite_Code_34B_Instruct,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,18,3,1,1,0,0,0,0,1,3,0,0.3333,2,1.0223,0,0,0.5542764629617462,1,0.6864564989061189,1,0.45202975394776984,0
BigCodeBench/543,Granite_Code_34B_Instruct,instruct,1,task_func,"['base64', 'os']",0,7,1,0,0,0,0,0,0,1,2,0,0.5,1,1.3675,0,0,0.6037593795126482,1,0.6506039004980348,1,0.7124167587506708,1
BigCodeBench/549,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'base64']",0,7,1,0,0,0,0,0,0,1,2,0,0.5,1,0.5276,0,0,0.5514997312710704,1,0.6931902592087706,1,0.7092652521921744,1
BigCodeBench/555,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,4,0,0.8,1,1.4033,0,0,0.5089937888210698,1,0.5615715356059234,1,0.5300393562397611,1
BigCodeBench/560,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,2,1,0,0,0,0,0,0,0,2,0,0.5,2,0.1041,0,1,0.18940790767958698,0,0.06017050438732792,0,0.004032129374485372,0
BigCodeBench/564,Granite_Code_34B_Instruct,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,12,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.9351,0,0,0.47287118052158006,0,0.40309443426142033,0,0.5982434670618388,1
BigCodeBench/571,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'inspect']",0,23,7,2,4,1,0,1,1,0,2,1,0.5,1,2.0162,0,0,0.19212797210806495,0,0.1175195147830487,0,0.29559929520315315,0
BigCodeBench/578,Granite_Code_34B_Instruct,instruct,1,task_func,"['unicodedata', 'requests']",0,14,3,2,1,1,0,0,0,1,2,0,0.5,1,0.7466,0,0,0.4565199508040661,0,0.5440617149423814,1,0.5122865119435415,1
BigCodeBench/606,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'scipy']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.2791,0,0,0.5760402527573454,1,0.6368519478676535,1,0.7197638476231188,1
BigCodeBench/617,Granite_Code_34B_Instruct,instruct,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,16,4,1,1,0,0,0,0,1,4,0,0.75,1,1.6268,0,0,0.26642515578788506,0,0.11981620639442647,0,0.48518322561506316,0
BigCodeBench/621,Granite_Code_34B_Instruct,instruct,0,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,10,1,0,0,0,0,0,0,1,4,0,0.8,1,1.6975,0,0,0.5413492138048203,1,0.5024286738037709,1,0.5352262859180505,1
BigCodeBench/622,Granite_Code_34B_Instruct,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,12,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3016,0,0,0.4943208574903284,0,0.37833242769920844,0,0.4893157057674604,0
BigCodeBench/628,Granite_Code_34B_Instruct,instruct,1,task_func,"['math', 'random', 'matplotlib']",0,15,3,0,0,0,0,0,0,1,3,0,0.6667,1,2.3647,0,0,0.41922995989607675,0,0.4297810903309201,0,0.5108500383497782,1
BigCodeBench/633,Granite_Code_34B_Instruct,instruct,0,task_func,"['nltk', 're']",0,13,5,2,1,1,0,0,0,1,2,0,1.0,0,1.1025,0,0,0.3234346720427342,0,0.22002187058504097,0,0.5317299998464042,1
BigCodeBench/641,Granite_Code_34B_Instruct,instruct,1,task_func,"['pandas', 're', 'os']",0,13,4,3,1,2,0,0,0,1,3,0,1.0,0,1.3434,0,0,0.454029541409076,0,0.3452039503976111,0,0.5083868641550041,1
BigCodeBench/642,Granite_Code_34B_Instruct,instruct,1,task_func,"['hashlib', 're', 'binascii']",0,14,4,4,1,2,0,0,0,1,3,0,1.0,0,1.8079,0,0,0.5248068269520346,1,0.3566384528737701,0,0.5304742531003547,1
BigCodeBench/654,Granite_Code_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,21,1,0,0,0,0,0,0,2,3,0,0.75,1,3.2419,0,0,0.4145946202465304,0,0.27924882444424937,0,0.43307776516356133,0
BigCodeBench/665,Granite_Code_34B_Instruct,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,10,3,2,0,2,0,0,0,1,3,0,0.3333,2,1.5212,0,0,0.44491504523616465,0,0.5233758688779143,1,0.5947211574608283,1
